train_number,coach_number,class,num_seats,price_per_km
19131,F2,CC,72,3
19131,F3,CC,72,3
19131,F4,CC,72,3
19131,S1,SL,84,1.5
19131,S1,2S,84,1
19131,S2,2S,84,1
19132,A1,1A,48,6
19132,A2,1A,48,6
19132,A3,1A,48,6
19132,A4,1A,48,6
19132,B1,2A,56,4
19132,B2,2A,56,4
19132,B3,2A,56,4
19132,B4,2A,56,4
19132,C1,3A,56,2
19132,C2,3A,56,2
19132,C3,3A,56,2
19132,C4,3A,56,2
19132,D1,3E,72,4
19132,D2,3E,72,4
19132,D3,3E,72,4
19132,D4,3E,72,4
19132,D5,3E,72,4
19132,E1,EC,72,5
19132,E2,EC,72,5
19132,E3,EC,72,5
19132,F1,CC,72,3
19132,F2,CC,72,3
19132,F3,CC,72,3
19132,F4,CC,72,3
19132,F5,CC,72,3
19132,S1,SL,84,1.5
19132,S2,SL,84,1.5
19132,S3,SL,84,1.5
19132,S4,SL,84,1.5
19132,S1,2S,84,1
19132,S2,2S,84,1
19132,S3,2S,84,1
19132,S4,2S,84,1
19165,A1,1A,48,6
19165,A2,1A,48,6
19165,B1,2A,56,4
19165,B2,2A,56,4
19165,B3,2A,56,4
19165,C1,3A,56,2
19165,C2,3A,56,2
19165,C3,3A,56,2
19165,C4,3A,56,2
19165,D1,3E,72,4
19165,D2,3E,72,4
19165,D3,3E,72,4
19165,E1,EC,72,5
19165,E2,EC,72,5
19165,F1,CC,72,3
19165,S1,SL,84,1.5
19165,S2,SL,84,1.5
19165,S3,SL,84,1.5
19165,S1,2S,84,1
19165,S2,2S,84,1
19166,A1,1A,48,6
19166,B1,2A,56,4
19166,B2,2A,56,4
19166,C1,3A,56,2
19166,D1,3E,72,4
19166,D2,3E,72,4
19166,D3,3E,72,4
19166,D4,3E,72,4
19166,E1,EC,72,5
19166,E2,EC,72,5
19166,E3,EC,72,5
19166,F1,CC,72,3
19166,F2,CC,72,3
19166,F3,CC,72,3
19166,F4,CC,72,3
19166,F5,CC,72,3
19166,S1,SL,84,1.5
19166,S2,SL,84,1.5
19166,S3,SL,84,1.5
19166,S4,SL,84,1.5
19166,S5,SL,84,1.5
19166,S1,2S,84,1
19166,S2,2S,84,1
19166,S3,2S,84,1
19166,S4,2S,84,1
19167,A1,1A,48,6
19167,A2,1A,48,6
19167,A3,1A,48,6
19167,A4,1A,48,6
19167,A5,1A,48,6
19167,B1,2A,56,4
19167,B2,2A,56,4
19167,B3,2A,56,4
19167,B4,2A,56,4
19167,B5,2A,56,4
19167,C1,3A,56,2
19167,C2,3A,56,2
19167,C3,3A,56,2
19167,C4,3A,56,2
19167,D1,3E,72,4
19167,D2,3E,72,4
19167,E1,EC,72,5
19167,E2,EC,72,5
19167,E3,EC,72,5
19167,F1,CC,72,3
19167,F2,CC,72,3
19167,F3,CC,72,3
19167,S1,SL,84,1.5
19167,S2,SL,84,1.5
19167,S3,SL,84,1.5
19167,S1,2S,84,1
19167,S2,2S,84,1
19167,S3,2S,84,1
19167,S4,2S,84,1
19167,S5,2S,84,1
19168,A1,1A,48,6
19168,B1,2A,56,4
19168,B2,2A,56,4
19168,B3,2A,56,4
19168,B4,2A,56,4
19168,B5,2A,56,4
19168,C1,3A,56,2
19168,C2,3A,56,2
19168,D1,3E,72,4
19168,D2,3E,72,4
19168,D3,3E,72,4
19168,E1,EC,72,5
19168,E2,EC,72,5
19168,E3,EC,72,5
19168,E4,EC,72,5
19168,F1,CC,72,3
19168,F2,CC,72,3
19168,F3,CC,72,3
19168,F4,CC,72,3
19168,F5,CC,72,3
19168,S1,SL,84,1.5
19168,S2,SL,84,1.5
19168,S3,SL,84,1.5
19168,S4,SL,84,1.5
19168,S1,2S,84,1
19168,S2,2S,84,1
19201,A1,1A,48,6
19201,A2,1A,48,6
19201,A3,1A,48,6
19201,B1,2A,56,4
19201,B2,2A,56,4
19201,B3,2A,56,4
19201,C1,3A,56,2
19201,C2,3A,56,2
19201,C3,3A,56,2
19201,C4,3A,56,2
19201,C5,3A,56,2
19201,D1,3E,72,4
19201,E1,EC,72,5
19201,E2,EC,72,5
19201,E3,EC,72,5
19201,E4,EC,72,5
19201,E5,EC,72,5
19201,F1,CC,72,3
19201,F2,CC,72,3
19201,F3,CC,72,3
19201,S1,SL,84,1.5
19201,S2,SL,84,1.5
19201,S3,SL,84,1.5
19201,S4,SL,84,1.5
19201,S5,SL,84,1.5
19201,S1,2S,84,1
19201,S2,2S,84,1
19202,A1,1A,48,6
19202,A2,1A,48,6
19202,A3,1A,48,6
19202,B1,2A,56,4
19202,B2,2A,56,4
19202,B3,2A,56,4
19202,B4,2A,56,4
19202,B5,2A,56,4
19202,C1,3A,56,2
19202,C2,3A,56,2
19202,C3,3A,56,2
19202,C4,3A,56,2
19202,D1,3E,72,4
19202,D2,3E,72,4
19202,E1,EC,72,5
19202,E2,EC,72,5
19202,E3,EC,72,5
19202,E4,EC,72,5
19202,E5,EC,72,5
19202,F1,CC,72,3
19202,S1,SL,84,1.5
19202,S2,SL,84,1.5
19202,S3,SL,84,1.5
19202,S1,2S,84,1
19202,S2,2S,84,1
19202,S3,2S,84,1
19202,S4,2S,84,1
19203,A1,1A,48,6
19203,A2,1A,48,6
19203,A3,1A,48,6
19203,B1,2A,56,4
19203,B2,2A,56,4
19203,B3,2A,56,4
19203,B4,2A,56,4
19203,B5,2A,56,4
19203,C1,3A,56,2
19203,D1,3E,72,4
19203,D2,3E,72,4
19203,E1,EC,72,5
19203,F1,CC,72,3
19203,F2,CC,72,3
19203,F3,CC,72,3
19203,F4,CC,72,3
19203,F5,CC,72,3
19203,S1,SL,84,1.5
19203,S2,SL,84,1.5
19203,S3,SL,84,1.5
19203,S4,SL,84,1.5
19203,S1,2S,84,1
19203,S2,2S,84,1
19203,S3,2S,84,1
19203,S4,2S,84,1
19203,S5,2S,84,1
19204,A1,1A,48,6
19204,A2,1A,48,6
19204,A3,1A,48,6
19204,A4,1A,48,6
19204,B1,2A,56,4
19204,B2,2A,56,4
19204,B3,2A,56,4
19204,C1,3A,56,2
19204,D1,3E,72,4
19204,D2,3E,72,4
19204,D3,3E,72,4
19204,E1,EC,72,5
19204,E2,EC,72,5
19204,E3,EC,72,5
19204,E4,EC,72,5
19204,F1,CC,72,3
19204,S1,SL,84,1.5
19204,S1,2S,84,1
19204,S2,2S,84,1
19204,S3,2S,84,1
19215,A1,1A,48,6
19215,A2,1A,48,6
19215,A3,1A,48,6
19215,A4,1A,48,6
19215,B1,2A,56,4
19215,B2,2A,56,4
19215,C1,3A,56,2
19215,C2,3A,56,2
19215,C3,3A,56,2
19215,C4,3A,56,2
19215,C5,3A,56,2
19215,D1,3E,72,4
19215,D2,3E,72,4
19215,E1,EC,72,5
19215,E2,EC,72,5
19215,E3,EC,72,5
19215,E4,EC,72,5
19215,E5,EC,72,5
19215,F1,CC,72,3
19215,F2,CC,72,3
19215,S1,SL,84,1.5
19215,S1,2S,84,1
19215,S2,2S,84,1
19215,S3,2S,84,1
19215,S4,2S,84,1
19216,A1,1A,48,6
19216,A2,1A,48,6
19216,A3,1A,48,6
19216,A4,1A,48,6
19216,A5,1A,48,6
19216,B1,2A,56,4
19216,B2,2A,56,4
19216,C1,3A,56,2
19216,C2,3A,56,2
19216,C3,3A,56,2
19216,D1,3E,72,4
19216,D2,3E,72,4
19216,D3,3E,72,4
19216,E1,EC,72,5
19216,E2,EC,72,5
19216,E3,EC,72,5
19216,E4,EC,72,5
19216,E5,EC,72,5
19216,F1,CC,72,3
19216,F2,CC,72,3
19216,F3,CC,72,3
19216,S1,SL,84,1.5
19216,S2,SL,84,1.5
19216,S3,SL,84,1.5
19216,S4,SL,84,1.5
19216,S5,SL,84,1.5
19216,S1,2S,84,1
19216,S2,2S,84,1
19216,S3,2S,84,1
19217,A1,1A,48,6
19217,B1,2A,56,4
19217,B2,2A,56,4
19217,B3,2A,56,4
19217,B4,2A,56,4
19217,C1,3A,56,2
19217,C2,3A,56,2
19217,C3,3A,56,2
19217,D1,3E,72,4
19217,D2,3E,72,4
19217,D3,3E,72,4
19217,E1,EC,72,5
19217,E2,EC,72,5
19217,F1,CC,72,3
19217,F2,CC,72,3
19217,S1,SL,84,1.5
19217,S2,SL,84,1.5
19217,S3,SL,84,1.5
19217,S4,SL,84,1.5
19217,S1,2S,84,1
19217,S2,2S,84,1
19217,S3,2S,84,1
19217,S4,2S,84,1
19217,S5,2S,84,1
19218,A1,1A,48,6
19218,A2,1A,48,6
19218,A3,1A,48,6
19218,A4,1A,48,6
19218,A5,1A,48,6
19218,B1,2A,56,4
19218,B2,2A,56,4
19218,B3,2A,56,4
19218,B4,2A,56,4
19218,B5,2A,56,4
19218,C1,3A,56,2
19218,C2,3A,56,2
19218,C3,3A,56,2
19218,C4,3A,56,2
19218,C5,3A,56,2
19218,D1,3E,72,4
19218,D2,3E,72,4
19218,D3,3E,72,4
19218,D4,3E,72,4
19218,D5,3E,72,4
19218,E1,EC,72,5
19218,E2,EC,72,5
19218,E3,EC,72,5
19218,E4,EC,72,5
19218,E5,EC,72,5
19218,F1,CC,72,3
19218,F2,CC,72,3
19218,S1,SL,84,1.5
19218,S1,2S,84,1
19218,S2,2S,84,1
19218,S3,2S,84,1
19218,S4,2S,84,1
19218,S5,2S,84,1
19221,A1,1A,48,6
19221,B1,2A,56,4
19221,B2,2A,56,4
19221,B3,2A,56,4
19221,B4,2A,56,4
19221,B5,2A,56,4
19221,C1,3A,56,2
19221,D1,3E,72,4
19221,D2,3E,72,4
19221,E1,EC,72,5
19221,E2,EC,72,5
19221,E3,EC,72,5
19221,E4,EC,72,5
19221,F1,CC,72,3
19221,F2,CC,72,3
19221,F3,CC,72,3
19221,F4,CC,72,3
19221,S1,SL,84,1.5
19221,S2,SL,84,1.5
19221,S1,2S,84,1
19221,S2,2S,84,1
19221,S3,2S,84,1
19222,A1,1A,48,6
19222,B1,2A,56,4
19222,B2,2A,56,4
19222,B3,2A,56,4
19222,B4,2A,56,4
19222,C1,3A,56,2
19222,C2,3A,56,2
19222,C3,3A,56,2
19222,D1,3E,72,4
19222,E1,EC,72,5
19222,E2,EC,72,5
19222,F1,CC,72,3
19222,F2,CC,72,3
19222,F3,CC,72,3
19222,F4,CC,72,3
19222,S1,SL,84,1.5
19222,S2,SL,84,1.5
19222,S1,2S,84,1
19222,S2,2S,84,1
19222,S3,2S,84,1
19222,S4,2S,84,1
19222,S5,2S,84,1
19223,A1,1A,48,6
19223,B1,2A,56,4
19223,B2,2A,56,4
19223,B3,2A,56,4
19223,B4,2A,56,4
19223,C1,3A,56,2
19223,C2,3A,56,2
19223,C3,3A,56,2
19223,C4,3A,56,2
19223,D1,3E,72,4
19223,D2,3E,72,4
19223,E1,EC,72,5
19223,E2,EC,72,5
19223,E3,EC,72,5
19223,E4,EC,72,5
19223,E5,EC,72,5
19223,F1,CC,72,3
19223,S1,SL,84,1.5
19223,S2,SL,84,1.5
19223,S3,SL,84,1.5
19223,S1,2S,84,1
19223,S2,2S,84,1
19223,S3,2S,84,1
19224,A1,1A,48,6
19224,A2,1A,48,6
19224,B1,2A,56,4
19224,C1,3A,56,2
19224,C2,3A,56,2
19224,C3,3A,56,2
19224,D1,3E,72,4
19224,E1,EC,72,5
19224,F1,CC,72,3
19224,F2,CC,72,3
19224,F3,CC,72,3
19224,F4,CC,72,3
19224,F5,CC,72,3
19224,S1,SL,84,1.5
19224,S2,SL,84,1.5
19224,S3,SL,84,1.5
19224,S4,SL,84,1.5
19224,S5,SL,84,1.5
19224,S1,2S,84,1
19224,S2,2S,84,1
19225,A1,1A,48,6
19225,B1,2A,56,4
19225,B2,2A,56,4
19225,C1,3A,56,2
19225,C2,3A,56,2
19225,C3,3A,56,2
19225,D1,3E,72,4
19225,E1,EC,72,5
19225,E2,EC,72,5
19225,E3,EC,72,5
19225,E4,EC,72,5
19225,F1,CC,72,3
19225,F2,CC,72,3
19225,F3,CC,72,3
19225,S1,SL,84,1.5
19225,S2,SL,84,1.5
19225,S1,2S,84,1
19225,S2,2S,84,1
19225,S3,2S,84,1
19226,A1,1A,48,6
19226,A2,1A,48,6
19226,A3,1A,48,6
19226,A4,1A,48,6
19226,B1,2A,56,4
19226,C1,3A,56,2
19226,C2,3A,56,2
19226,C3,3A,56,2
19226,C4,3A,56,2
19226,C5,3A,56,2
19226,D1,3E,72,4
19226,D2,3E,72,4
19226,E1,EC,72,5
19226,E2,EC,72,5
19226,E3,EC,72,5
19226,E4,EC,72,5
19226,E5,EC,72,5
19226,F1,CC,72,3
19226,F2,CC,72,3
19226,S1,SL,84,1.5
19226,S1,2S,84,1
19226,S2,2S,84,1
19226,S3,2S,84,1
19226,S4,2S,84,1
19251,A1,1A,48,6
19251,A2,1A,48,6
19251,A3,1A,48,6
19251,B1,2A,56,4
19251,B2,2A,56,4
19251,B3,2A,56,4
19251,B4,2A,56,4
19251,B5,2A,56,4
19251,C1,3A,56,2
19251,D1,3E,72,4
19251,D2,3E,72,4
19251,D3,3E,72,4
19251,D4,3E,72,4
19251,E1,EC,72,5
19251,E2,EC,72,5
19251,E3,EC,72,5
19251,E4,EC,72,5
19251,E5,EC,72,5
19251,F1,CC,72,3
19251,S1,SL,84,1.5
19251,S1,2S,84,1
19251,S2,2S,84,1
19251,S3,2S,84,1
19252,A1,1A,48,6
19252,A2,1A,48,6
19252,B1,2A,56,4
19252,B2,2A,56,4
19252,B3,2A,56,4
19252,B4,2A,56,4
19252,C1,3A,56,2
19252,C2,3A,56,2
19252,C3,3A,56,2
19252,C4,3A,56,2
19252,C5,3A,56,2
19252,D1,3E,72,4
19252,E1,EC,72,5
19252,E2,EC,72,5
19252,E3,EC,72,5
19252,E4,EC,72,5
19252,F1,CC,72,3
19252,S1,SL,84,1.5
19252,S1,2S,84,1
19252,S2,2S,84,1
19252,S3,2S,84,1
19252,S4,2S,84,1
19252,S5,2S,84,1
19259,A1,1A,48,6
19259,A2,1A,48,6
19259,A3,1A,48,6
19259,A4,1A,48,6
19259,B1,2A,56,4
19259,B2,2A,56,4
19259,C1,3A,56,2
19259,C2,3A,56,2
19259,D1,3E,72,4
19259,D2,3E,72,4
19259,D3,3E,72,4
19259,E1,EC,72,5
19259,E2,EC,72,5
19259,F1,CC,72,3
19259,S1,SL,84,1.5
19259,S1,2S,84,1
19259,S2,2S,84,1
19259,S3,2S,84,1
19260,A1,1A,48,6
19260,A2,1A,48,6
19260,A3,1A,48,6
19260,B1,2A,56,4
19260,B2,2A,56,4
19260,B3,2A,56,4
19260,C1,3A,56,2
19260,C2,3A,56,2
19260,C3,3A,56,2
19260,C4,3A,56,2
19260,D1,3E,72,4
19260,D2,3E,72,4
19260,D3,3E,72,4
19260,D4,3E,72,4
19260,E1,EC,72,5
19260,F1,CC,72,3
19260,F2,CC,72,3
19260,F3,CC,72,3
19260,F4,CC,72,3
19260,S1,SL,84,1.5
19260,S1,2S,84,1
19260,S2,2S,84,1
19260,S3,2S,84,1
19261,A1,1A,48,6
19261,A2,1A,48,6
19261,A3,1A,48,6
19261,A4,1A,48,6
19261,A5,1A,48,6
19261,B1,2A,56,4
19261,B2,2A,56,4
19261,B3,2A,56,4
19261,B4,2A,56,4
19261,B5,2A,56,4
19261,C1,3A,56,2
19261,D1,3E,72,4
19261,E1,EC,72,5
19261,E2,EC,72,5
19261,E3,EC,72,5
19261,E4,EC,72,5
19261,F1,CC,72,3
19261,F2,CC,72,3
19261,F3,CC,72,3
19261,F4,CC,72,3
19261,F5,CC,72,3
19261,S1,SL,84,1.5
19261,S2,SL,84,1.5
19261,S3,SL,84,1.5
19261,S4,SL,84,1.5
19261,S1,2S,84,1
19261,S2,2S,84,1
19261,S3,2S,84,1
19261,S4,2S,84,1
19261,S5,2S,84,1
19262,A1,1A,48,6
19262,A2,1A,48,6
19262,A3,1A,48,6
19262,B1,2A,56,4
19262,B2,2A,56,4
19262,B3,2A,56,4
19262,B4,2A,56,4
19262,B5,2A,56,4
19262,C1,3A,56,2
19262,C2,3A,56,2
19262,C3,3A,56,2
19262,D1,3E,72,4
19262,D2,3E,72,4
19262,D3,3E,72,4
19262,E1,EC,72,5
19262,E2,EC,72,5
19262,E3,EC,72,5
19262,E4,EC,72,5
19262,F1,CC,72,3
19262,F2,CC,72,3
19262,F3,CC,72,3
19262,F4,CC,72,3
19262,S1,SL,84,1.5
19262,S2,SL,84,1.5
19262,S3,SL,84,1.5
19262,S1,2S,84,1
19262,S2,2S,84,1
19262,S3,2S,84,1
19263,A1,1A,48,6
19263,A2,1A,48,6
19263,A3,1A,48,6
19263,B1,2A,56,4
19263,C1,3A,56,2
19263,C2,3A,56,2
19263,D1,3E,72,4
19263,E1,EC,72,5
19263,E2,EC,72,5
19263,E3,EC,72,5
19263,E4,EC,72,5
19263,E5,EC,72,5
19263,F1,CC,72,3
19263,S1,SL,84,1.5
19263,S1,2S,84,1
19263,S2,2S,84,1
19263,S3,2S,84,1
19264,A1,1A,48,6
19264,A2,1A,48,6
19264,A3,1A,48,6
19264,A4,1A,48,6
19264,B1,2A,56,4
19264,B2,2A,56,4
19264,B3,2A,56,4
19264,B4,2A,56,4
19264,B5,2A,56,4
19264,C1,3A,56,2
19264,C2,3A,56,2
19264,C3,3A,56,2
19264,C4,3A,56,2
19264,C5,3A,56,2
19264,D1,3E,72,4
19264,D2,3E,72,4
19264,D3,3E,72,4
19264,D4,3E,72,4
19264,E1,EC,72,5
19264,E2,EC,72,5
19264,E3,EC,72,5
19264,E4,EC,72,5
19264,F1,CC,72,3
19264,F2,CC,72,3
19264,F3,CC,72,3
19264,S1,SL,84,1.5
19264,S2,SL,84,1.5
19264,S3,SL,84,1.5
19264,S1,2S,84,1
19264,S2,2S,84,1
19264,S3,2S,84,1
19269,A1,1A,48,6
19269,A2,1A,48,6
19269,A3,1A,48,6
19269,B1,2A,56,4
19269,B2,2A,56,4
19269,B3,2A,56,4
19269,B4,2A,56,4
19269,C1,3A,56,2
19269,D1,3E,72,4
19269,D2,3E,72,4
19269,D3,3E,72,4
19269,D4,3E,72,4
19269,E1,EC,72,5
19269,E2,EC,72,5
19269,F1,CC,72,3
19269,F2,CC,72,3
19269,F3,CC,72,3
19269,F4,CC,72,3
19269,F5,CC,72,3
19269,S1,SL,84,1.5
19269,S2,SL,84,1.5
19269,S3,SL,84,1.5
19269,S1,2S,84,1
19270,A1,1A,48,6
19270,A2,1A,48,6
19270,B1,2A,56,4
19270,C1,3A,56,2
19270,C2,3A,56,2
19270,D1,3E,72,4
19270,D2,3E,72,4
19270,E1,EC,72,5
19270,F1,CC,72,3
19270,S1,SL,84,1.5
19270,S1,2S,84,1
19270,S2,2S,84,1
19270,S3,2S,84,1
19270,S4,2S,84,1
19270,S5,2S,84,1
19301,A1,1A,48,6
19301,A2,1A,48,6
19301,A3,1A,48,6
19301,A4,1A,48,6
19301,A5,1A,48,6
19301,B1,2A,56,4
19301,C1,3A,56,2
19301,C2,3A,56,2
19301,D1,3E,72,4
19301,D2,3E,72,4
19301,D3,3E,72,4
19301,D4,3E,72,4
19301,D5,3E,72,4
19301,E1,EC,72,5
19301,E2,EC,72,5
19301,E3,EC,72,5
19301,E4,EC,72,5
19301,E5,EC,72,5
19301,F1,CC,72,3
19301,F2,CC,72,3
19301,F3,CC,72,3
19301,S1,SL,84,1.5
19301,S2,SL,84,1.5
19301,S3,SL,84,1.5
19301,S4,SL,84,1.5
19301,S5,SL,84,1.5
19301,S1,2S,84,1
19301,S2,2S,84,1
19301,S3,2S,84,1
19302,A1,1A,48,6
19302,A2,1A,48,6
19302,B1,2A,56,4
19302,C1,3A,56,2
19302,C2,3A,56,2
19302,C3,3A,56,2
19302,C4,3A,56,2
19302,D1,3E,72,4
19302,D2,3E,72,4
19302,E1,EC,72,5
19302,E2,EC,72,5
19302,E3,EC,72,5
19302,F1,CC,72,3
19302,S1,SL,84,1.5
19302,S2,SL,84,1.5
19302,S3,SL,84,1.5
19302,S4,SL,84,1.5
19302,S1,2S,84,1
19302,S2,2S,84,1
19302,S3,2S,84,1
19302,S4,2S,84,1
19303,A1,1A,48,6
19303,A2,1A,48,6
19303,A3,1A,48,6
19303,B1,2A,56,4
19303,B2,2A,56,4
19303,C1,3A,56,2
19303,C2,3A,56,2
19303,C3,3A,56,2
19303,D1,3E,72,4
19303,D2,3E,72,4
19303,D3,3E,72,4
19303,D4,3E,72,4
19303,D5,3E,72,4
19303,E1,EC,72,5
19303,E2,EC,72,5
19303,E3,EC,72,5
19303,E4,EC,72,5
19303,F1,CC,72,3
19303,F2,CC,72,3
19303,S1,SL,84,1.5
19303,S1,2S,84,1
19304,A1,1A,48,6
19304,B1,2A,56,4
19304,B2,2A,56,4
19304,B3,2A,56,4
19304,C1,3A,56,2
19304,C2,3A,56,2
19304,C3,3A,56,2
19304,D1,3E,72,4
19304,D2,3E,72,4
19304,D3,3E,72,4
19304,D4,3E,72,4
19304,E1,EC,72,5
19304,E2,EC,72,5
19304,E3,EC,72,5
19304,F1,CC,72,3
19304,F2,CC,72,3
19304,F3,CC,72,3
19304,F4,CC,72,3
19304,S1,SL,84,1.5
19304,S1,2S,84,1
19304,S2,2S,84,1
19304,S3,2S,84,1
19304,S4,2S,84,1
19305,A1,1A,48,6
19305,B1,2A,56,4
19305,C1,3A,56,2
19305,D1,3E,72,4
19305,D2,3E,72,4
19305,E1,EC,72,5
19305,E2,EC,72,5
19305,E3,EC,72,5
19305,E4,EC,72,5
19305,F1,CC,72,3
19305,F2,CC,72,3
19305,F3,CC,72,3
19305,S1,SL,84,1.5
19305,S1,2S,84,1
19305,S2,2S,84,1
19305,S3,2S,84,1
19306,A1,1A,48,6
19306,B1,2A,56,4
19306,C1,3A,56,2
19306,C2,3A,56,2
19306,C3,3A,56,2
19306,D1,3E,72,4
19306,D2,3E,72,4
19306,D3,3E,72,4
19306,D4,3E,72,4
19306,D5,3E,72,4
19306,E1,EC,72,5
19306,E2,EC,72,5
19306,E3,EC,72,5
19306,E4,EC,72,5
19306,F1,CC,72,3
19306,F2,CC,72,3
19306,S1,SL,84,1.5
19306,S2,SL,84,1.5
19306,S1,2S,84,1
19307,A1,1A,48,6
19307,A2,1A,48,6
19307,A3,1A,48,6
19307,A4,1A,48,6
19307,B1,2A,56,4
19307,B2,2A,56,4
19307,B3,2A,56,4
19307,B4,2A,56,4
19307,B5,2A,56,4
19307,C1,3A,56,2
19307,C2,3A,56,2
19307,C3,3A,56,2
19307,D1,3E,72,4
19307,D2,3E,72,4
19307,D3,3E,72,4
19307,E1,EC,72,5
19307,E2,EC,72,5
19307,E3,EC,72,5
19307,E4,EC,72,5
19307,F1,CC,72,3
19307,F2,CC,72,3
19307,F3,CC,72,3
19307,F4,CC,72,3
19307,F5,CC,72,3
19307,S1,SL,84,1.5
19307,S2,SL,84,1.5
19307,S3,SL,84,1.5
19307,S4,SL,84,1.5
19307,S1,2S,84,1
19307,S2,2S,84,1
19308,A1,1A,48,6
19308,A2,1A,48,6
19308,A3,1A,48,6
19308,A4,1A,48,6
19308,B1,2A,56,4
19308,C1,3A,56,2
19308,C2,3A,56,2
19308,C3,3A,56,2
19308,C4,3A,56,2
19308,C5,3A,56,2
19308,D1,3E,72,4
19308,D2,3E,72,4
19308,D3,3E,72,4
19308,D4,3E,72,4
19308,E1,EC,72,5
19308,E2,EC,72,5
19308,E3,EC,72,5
19308,F1,CC,72,3
19308,F2,CC,72,3
19308,F3,CC,72,3
19308,F4,CC,72,3
19308,F5,CC,72,3
19308,S1,SL,84,1.5
19308,S2,SL,84,1.5
19308,S1,2S,84,1
19308,S2,2S,84,1
19308,S3,2S,84,1
19309,A1,1A,48,6
19309,A2,1A,48,6
19309,A3,1A,48,6
19309,B1,2A,56,4
19309,B2,2A,56,4
19309,B3,2A,56,4
19309,B4,2A,56,4
19309,C1,3A,56,2
19309,D1,3E,72,4
19309,E1,EC,72,5
19309,E2,EC,72,5
19309,E3,EC,72,5
19309,F1,CC,72,3
19309,F2,CC,72,3
19309,F3,CC,72,3
19309,S1,SL,84,1.5
19309,S2,SL,84,1.5
19309,S3,SL,84,1.5
19309,S1,2S,84,1
19309,S2,2S,84,1
19309,S3,2S,84,1
19310,A1,1A,48,6
19310,A2,1A,48,6
19310,A3,1A,48,6
19310,B1,2A,56,4
19310,B2,2A,56,4
19310,B3,2A,56,4
19310,C1,3A,56,2
19310,C2,3A,56,2
19310,C3,3A,56,2
19310,D1,3E,72,4
19310,D2,3E,72,4
19310,E1,EC,72,5
19310,E2,EC,72,5
19310,F1,CC,72,3
19310,F2,CC,72,3
19310,S1,SL,84,1.5
19310,S1,2S,84,1
19311,A1,1A,48,6
19311,A2,1A,48,6
19311,A3,1A,48,6
19311,B1,2A,56,4
19311,B2,2A,56,4
19311,B3,2A,56,4
19311,B4,2A,56,4
19311,B5,2A,56,4
19311,C1,3A,56,2
19311,C2,3A,56,2
19311,D1,3E,72,4
19311,D2,3E,72,4
19311,D3,3E,72,4
19311,D4,3E,72,4
19311,E1,EC,72,5
19311,E2,EC,72,5
19311,F1,CC,72,3
19311,F2,CC,72,3
19311,F3,CC,72,3
19311,F4,CC,72,3
19311,F5,CC,72,3
19311,S1,SL,84,1.5
19311,S2,SL,84,1.5
19311,S3,SL,84,1.5
19311,S4,SL,84,1.5
19311,S5,SL,84,1.5
19311,S1,2S,84,1
19311,S2,2S,84,1
19311,S3,2S,84,1
19311,S4,2S,84,1
19311,S5,2S,84,1
19312,A1,1A,48,6
19312,A2,1A,48,6
19312,A3,1A,48,6
19312,A4,1A,48,6
19312,B1,2A,56,4
19312,B2,2A,56,4
19312,B3,2A,56,4
19312,B4,2A,56,4
19312,B5,2A,56,4
19312,C1,3A,56,2
19312,C2,3A,56,2
19312,C3,3A,56,2
19312,C4,3A,56,2
19312,C5,3A,56,2
19312,D1,3E,72,4
19312,D2,3E,72,4
19312,D3,3E,72,4
19312,E1,EC,72,5
19312,F1,CC,72,3
19312,S1,SL,84,1.5
19312,S2,SL,84,1.5
19312,S3,SL,84,1.5
19312,S1,2S,84,1
19312,S2,2S,84,1
19313,A1,1A,48,6
19313,A2,1A,48,6
19313,A3,1A,48,6
19313,B1,2A,56,4
19313,B2,2A,56,4
19313,B3,2A,56,4
19313,B4,2A,56,4
19313,B5,2A,56,4
19313,C1,3A,56,2
19313,C2,3A,56,2
19313,C3,3A,56,2
19313,D1,3E,72,4
19313,D2,3E,72,4
19313,D3,3E,72,4
19313,D4,3E,72,4
19313,E1,EC,72,5
19313,E2,EC,72,5
19313,F1,CC,72,3
19313,F2,CC,72,3
19313,S1,SL,84,1.5
19313,S2,SL,84,1.5
19313,S3,SL,84,1.5
19313,S1,2S,84,1
19313,S2,2S,84,1
19313,S3,2S,84,1
19313,S4,2S,84,1
19313,S5,2S,84,1
19314,A1,1A,48,6
19314,A2,1A,48,6
19314,A3,1A,48,6
19314,B1,2A,56,4
19314,B2,2A,56,4
19314,B3,2A,56,4
19314,B4,2A,56,4
19314,C1,3A,56,2
19314,C2,3A,56,2
19314,C3,3A,56,2
19314,C4,3A,56,2
19314,C5,3A,56,2
19314,D1,3E,72,4
19314,E1,EC,72,5
19314,E2,EC,72,5
19314,F1,CC,72,3
19314,F2,CC,72,3
19314,F3,CC,72,3
19314,S1,SL,84,1.5
19314,S2,SL,84,1.5
19314,S1,2S,84,1
19314,S2,2S,84,1
19315,A1,1A,48,6
19315,A2,1A,48,6
19315,A3,1A,48,6
19315,A4,1A,48,6
19315,B1,2A,56,4
19315,B2,2A,56,4
19315,B3,2A,56,4
19315,B4,2A,56,4
19315,C1,3A,56,2
19315,C2,3A,56,2
19315,C3,3A,56,2
19315,C4,3A,56,2
19315,D1,3E,72,4
19315,D2,3E,72,4
19315,E1,EC,72,5
19315,E2,EC,72,5
19315,E3,EC,72,5
