train_number,station_code,arrival_time,departure_time,distance_covered
58840,PUE,03:34:00,03:36:00,146
58840,KWB,04:00:00,04:02:00,159
58840,BHV,04:16:00,04:18:00,166
58840,SEY,05:03:00,05:05:00,186
58840,PED,05:36:00,05:38:00,202
58840,SMSR,05:52:00,05:54:00,210
58840,KPDH,06:01:00,06:03:00,213
58840,KRBO,06:12:00,06:14:00,217
58840,MQQ,06:36:00,06:38:00,227
58840,JLY,06:47:00,06:49:00,231
58840,UIH,07:01:00,07:03:00,237
58840,CWA,07:50:00,08:20:00,251
58840,LIG,08:44:00,08:46:00,263
58840,BRKH,08:57:00,08:59:00,269
58840,ULA,09:10:00,09:12:00,276
58840,KFP,09:45:00,09:47:00,287
58840,MPML,10:17:00,10:19:00,292
58840,BMC,10:32:00,10:34:00,301
58840,GELA,10:45:00,10:47:00,305
58840,DVH,10:53:00,10:55:00,308
58840,RMO,11:04:00,11:06:00,313
58840,SASR,11:20:00,11:22:00,318
58840,LDE,11:47:00,11:49:00,331
58840,PSK,11:59:00,12:01:00,336
58840,SZH,12:07:00,12:09:00,339
58840,KLOD,12:23:00,12:25:00,346
58840,SONR,12:45:00,12:50:00,356
58840,MGVK,12:58:00,13:00:00,360
58840,TKLB,13:07:00,13:09:00,363
58840,PTS,13:16:00,13:18:00,366
58840,PSX,13:25:00,13:27:00,368
58840,PQA,13:37:00,13:39:00,373
58840,KPKD,13:51:00,13:53:00,380
58840,KRDH,14:00:00,14:02:00,382
58840,ITR,14:25:00,14:27:00,394
58840,NGP,15:30:00,00:00:00,398
58865,BTC,00:00:00,05:00:00,0
58865,DPW,05:13:00,05:14:00,7
58865,SMC,05:32:00,05:33:00,17
58865,TTW,05:52:00,05:53:00,25
58865,CRN,06:03:00,06:04:00,30
58865,LTA,06:26:00,06:27:00,41
58865,NWA,06:44:00,06:45:00,50
58865,CGLA,06:51:00,06:52:00,51
58865,GDU,07:03:00,07:04:00,56
58865,PNJ,07:14:00,07:15:00,62
58865,NIR,08:05:00,08:20:00,77
58865,JONR,08:30:00,08:31:00,82
58865,PDE,08:45:00,08:46:00,89
58865,NDNI,09:18:00,09:19:00,102
58865,GNS,09:46:00,09:47:00,111
58865,VNK,10:14:00,10:15:00,120
58865,SKY,10:46:00,10:47:00,133
58865,KDHI,11:14:00,11:15:00,145
58865,SOY,11:26:00,11:27:00,147
58865,BUQ,11:44:00,11:45:00,159
58865,CRE,12:00:00,12:01:00,165
58865,JPV,12:17:00,12:18:00,174
58865,GRG,12:32:00,12:33:00,178
58865,HBG,12:55:00,13:00:00,185
58865,JBP,13:55:00,00:00:00,187
58867,BTC,00:00:00,09:50:00,0
58867,DPW,10:03:00,10:04:00,7
58867,SMC,10:22:00,10:23:00,17
58867,TTW,10:42:00,10:43:00,25
58867,CRN,10:53:00,10:54:00,30
58867,LTA,11:16:00,11:17:00,41
58867,NWA,11:34:00,11:35:00,50
58867,CGLA,11:41:00,11:42:00,51
58867,GDU,11:53:00,11:54:00,56
58867,PNJ,12:04:00,12:05:00,62
58867,NIR,13:00:00,13:15:00,77
58867,JONR,13:25:00,13:26:00,82
58867,PDE,13:40:00,13:41:00,89
58867,NDNI,14:13:00,14:14:00,102
58867,GNS,14:41:00,14:42:00,111
58867,VNK,15:09:00,15:10:00,120
58867,SKY,15:41:00,15:42:00,133
58867,KDHI,16:09:00,16:10:00,145
58867,SOY,16:21:00,16:22:00,147
58867,BUQ,16:39:00,16:40:00,159
58867,CRE,16:55:00,16:56:00,165
58867,JPV,17:12:00,17:13:00,174
58867,GRG,17:27:00,17:28:00,178
58867,HBG,18:00:00,18:15:00,185
58867,JBP,18:35:00,00:00:00,187
58868,JBP,00:00:00,18:05:00,0
58868,HBG,18:10:00,18:20:00,3
58868,GRG,18:43:00,18:45:00,9
58868,JPV,18:59:00,19:01:00,14
58868,CRE,19:16:00,19:18:00,22
58868,BUQ,19:31:00,19:33:00,29
58868,SOY,19:50:00,19:52:00,40
58868,KDHI,19:58:00,20:00:00,43
58868,DRPH,20:07:00,20:09:00,46
58868,SKY,20:24:00,20:26:00,55
58868,VNK,20:56:00,20:58:00,67
58868,GNS,21:24:00,21:26:00,76
58868,NDNI,21:53:00,21:55:00,85
58868,TPNI,22:20:00,22:22:00,97
58868,PDE,22:25:00,22:27:00,98
58868,JONR,22:41:00,22:43:00,105
58868,NIR,23:35:00,00:05:00,111
58868,PNJ,00:36:00,00:38:00,125
58868,NWA,01:00:00,01:02:00,138
58868,LTA,01:18:00,01:20:00,146
58868,CRN,01:41:00,01:43:00,157
58868,SMC,02:07:00,02:09:00,171
58868,BTC,03:00:00,00:00:00,187
58870,JBP,00:00:00,22:20:00,0
58870,HBG,22:25:00,22:30:00,3
58870,GRG,22:48:00,22:50:00,9
58870,JPV,23:04:00,23:06:00,14
58870,CRE,23:21:00,23:23:00,22
58870,BUQ,23:36:00,23:38:00,29
58870,SOY,23:55:00,23:57:00,40
58870,SKY,00:29:00,00:31:00,55
58870,VNK,01:01:00,01:03:00,67
58870,GNS,01:34:00,01:36:00,76
58870,TPNI,02:24:00,02:26:00,97
58870,PDE,02:34:00,02:36:00,98
58870,NIR,03:50:00,04:10:00,111
58870,PNJ,04:41:00,04:43:00,125
58870,GDU,04:53:00,04:55:00,131
58870,CGLA,05:05:00,05:07:00,136
58870,NWA,05:11:00,05:13:00,138
58870,LTA,05:29:00,05:31:00,146
58870,CRN,05:54:00,05:56:00,157
58870,TTW,06:06:00,06:08:00,163
58870,SMC,06:25:00,06:27:00,171
58870,DPW,06:45:00,06:47:00,180
58870,BTC,07:30:00,00:00:00,187
58871,BTC,00:00:00,20:45:00,0
58871,DPW,20:58:00,20:59:00,7
58871,SMC,21:17:00,21:18:00,17
58871,TTW,21:37:00,21:38:00,25
58871,CRN,21:48:00,21:49:00,30
58871,LTA,22:11:00,22:12:00,41
58871,NWA,22:29:00,22:30:00,50
58871,GDU,22:48:00,22:49:00,56
58871,PNJ,22:59:00,23:00:00,62
58871,NIR,23:50:00,00:10:00,77
58871,PDE,00:32:00,00:33:00,89
58871,GNS,01:27:00,01:28:00,111
58871,VNK,01:55:00,01:56:00,120
58871,SKY,02:27:00,02:28:00,133
58871,SOY,03:06:00,03:07:00,147
58871,BUQ,03:25:00,03:26:00,159
58871,CRE,03:41:00,03:42:00,165
58871,JPV,03:58:00,03:59:00,174
58871,GRG,04:13:00,04:14:00,178
58871,HBG,04:50:00,05:40:00,185
58871,JBP,06:00:00,00:00:00,187
59013,ST,00:00:00,23:25:00,0
59013,UDN,23:33:00,23:35:00,5
59013,CHM,23:53:00,23:55:00,16
59013,BIY,00:11:00,00:13:00,31
59013,MID,00:28:00,00:30:00,46
59013,VYA,00:50:00,00:52:00,61
59013,USD,01:14:00,01:16:00,80
59013,NWU,02:03:00,02:05:00,103
59013,CPD,02:23:00,02:25:00,120
59013,KBH,02:45:00,02:47:00,138
59013,NDB,03:40:00,04:00:00,161
59013,TISI,04:15:00,04:17:00,174
59013,RNL,04:27:00,04:29:00,183
59013,DDE,04:49:00,04:51:00,195
59013,VKH,05:04:00,05:06:00,203
59013,VRD,05:10:00,05:11:00,204
59013,SNSL,05:13:00,05:15:00,209
59013,SNK,05:22:00,05:24:00,215
59013,HOL,05:32:00,05:35:00,222
59013,NDN,05:42:00,05:44:00,228
59013,BEW,05:52:00,05:54:00,235
59013,PDP,06:00:00,06:02:00,240
59013,BRTK,06:11:00,06:13:00,248
59013,AN,06:55:00,07:00:00,256
59013,TKHE,07:11:00,07:13:00,268
59013,BHNE,07:21:00,07:23:00,274
59013,DXG,07:32:00,07:34:00,281
59013,CHLK,07:43:00,07:45:00,288
59013,PLD,07:59:00,08:01:00,300
59013,JL,08:38:00,08:40:00,311
59013,BDI,08:55:00,08:57:00,323
59013,BSL,09:15:00,00:00:00,336
59014,BSL,00:00:00,18:25:00,0
59014,BDI,18:38:00,18:40:00,13
59014,JL,18:58:00,19:00:00,25
59014,PLD,19:18:00,19:20:00,36
59014,CHLK,19:33:00,19:35:00,48
59014,DXG,19:48:00,19:50:00,55
59014,BHNE,19:58:00,20:00:00,62
59014,TKHE,20:08:00,20:10:00,69
59014,AN,20:30:00,20:33:00,80
59014,BRTK,20:45:00,20:47:00,88
59014,PDP,20:55:00,20:57:00,96
59014,BEW,21:04:00,21:06:00,101
59014,NDN,21:13:00,21:15:00,108
59014,HOL,21:22:00,21:24:00,114
59014,SNK,21:32:00,21:34:00,121
59014,SNSL,21:43:00,21:45:00,127
59014,VKH,21:53:00,21:55:00,133
59014,DDE,22:08:00,22:10:00,141
59014,RNL,22:23:00,22:25:00,153
59014,TISI,22:36:00,22:38:00,162
59014,NDB,23:20:00,23:30:00,175
59014,KBH,23:59:00,00:01:00,198
59014,CPD,00:31:00,00:33:00,216
59014,NWU,00:52:00,00:54:00,233
59014,USD,01:49:00,01:51:00,256
59014,VYA,02:14:00,02:16:00,275
59014,MID,02:30:00,02:32:00,290
59014,BIY,02:49:00,02:51:00,305
59014,CHM,03:09:00,03:11:00,320
59014,UDN,03:36:00,03:38:00,332
59014,ST,04:10:00,00:00:00,336
59025,ST,00:00:00,10:50:00,0
59025,UDN,10:58:00,11:00:00,5
59025,VYA,11:49:00,11:51:00,61
59025,NDB,13:40:00,13:48:00,161
59025,DDE,14:21:00,14:23:00,195
59025,SNK,15:00:00,15:02:00,215
59025,NDN,15:16:00,15:18:00,228
59025,AN,16:15:00,16:17:00,256
59025,DXG,16:46:00,16:48:00,281
59025,JL,17:40:00,17:45:00,311
59025,BSL,18:10:00,18:25:00,336
59025,VNA,18:38:00,18:40:00,348
59025,BDWD,18:51:00,18:53:00,366
59025,MKU,19:13:00,19:15:00,386
59025,NN,19:33:00,19:35:00,414
59025,JM,19:43:00,19:45:00,426
59025,SEG,19:53:00,19:55:00,438
59025,AK,20:20:00,20:25:00,475
59025,MZR,20:48:00,20:50:00,513
59025,BD,21:55:00,22:00:00,554
59025,AMI,22:30:00,00:00:00,563
59026,AMI,00:00:00,09:00:00,0
59026,BD,09:20:00,09:25:00,10
59026,MZR,09:58:00,10:00:00,51
59026,AK,10:40:00,10:45:00,89
59026,SEG,11:13:00,11:15:00,126
59026,JM,11:23:00,11:25:00,138
59026,NN,11:33:00,11:35:00,150
59026,MKU,11:48:00,11:50:00,178
59026,BDWD,12:08:00,12:10:00,198
59026,VNA,12:23:00,12:25:00,216
59026,BSL,12:50:00,13:00:00,228
59026,JL,13:55:00,14:00:00,252
59026,DXG,14:59:00,15:01:00,283
59026,AN,15:25:00,15:27:00,308
59026,NDN,15:51:00,15:53:00,336
59026,SNK,16:22:00,16:24:00,349
59026,DDE,16:43:00,16:45:00,369
59026,NDB,17:25:00,17:30:00,403
59026,VYA,19:07:00,19:09:00,503
59026,UDN,20:59:00,21:01:00,559
59026,ST,21:20:00,00:00:00,563
59075,ST,00:00:00,07:20:00,0
59075,UDN,07:28:00,07:30:00,5
59075,NOL,07:41:00,07:43:00,10
59075,CHM,07:49:00,07:51:00,16
59075,BGMR,07:57:00,07:59:00,20
59075,GGAR,08:05:00,08:07:00,25
59075,BIY,08:21:00,08:23:00,31
59075,TBV,08:31:00,08:33:00,38
59075,MGRL,08:37:00,08:39:00,41
59075,MID,08:46:00,08:48:00,46
59075,KRAI,08:57:00,08:59:00,52
59075,LTV,09:03:00,09:05:00,54
59075,VYA,09:20:00,09:22:00,61
59075,KKRD,09:36:00,09:38:00,73
59075,DSD,09:42:00,09:44:00,75
59075,USD,09:50:00,09:52:00,80
59075,LKKD,09:59:00,10:01:00,87
59075,BBAI,10:09:00,10:11:00,92
59075,NWU,10:31:00,10:33:00,103
59075,KFF,10:44:00,10:46:00,113
59075,CPD,10:54:00,10:56:00,120
59075,KHTG,11:06:00,11:08:00,130
59075,KBH,11:27:00,11:29:00,138
59075,DWD,12:20:00,12:22:00,152
59075,NDB,12:45:00,14:20:00,161
59075,CUE,14:29:00,14:31:00,166
59075,TISI,14:40:00,14:42:00,174
59075,RNL,14:52:00,14:54:00,183
59075,DDE,15:00:00,15:02:00,195
59075,VKH,15:15:00,15:17:00,203
59075,SNSL,15:24:00,15:26:00,209
59075,SNK,15:38:00,15:40:00,215
59075,HOL,15:50:00,15:52:00,222
59075,NDN,16:04:00,16:06:00,228
59075,BEW,16:14:00,16:16:00,235
59075,PDP,16:22:00,16:24:00,240
59075,BRTK,16:37:00,16:39:00,248
59075,AN,17:12:00,17:15:00,256
59075,TKHE,17:26:00,17:28:00,268
59075,BHNE,17:36:00,17:38:00,274
59075,DXG,17:47:00,17:49:00,281
59075,CHLK,17:58:00,18:00:00,288
59075,PLD,18:14:00,18:16:00,300
59075,JL,18:43:00,18:45:00,311
59075,BDI,19:00:00,19:02:00,323
59075,BSL,19:20:00,00:00:00,336
59076,BSL,00:00:00,08:45:00,0
59076,ST,20:10:00,21:30:00,336
59076,BDI,08:58:00,09:00:00,13
59076,BHET,21:44:00,21:46:00,345
59076,JL,09:23:00,09:25:00,25
59076,SCH,21:53:00,21:55:00,350
59076,MRL,22:01:00,22:03:00,357
59076,PLD,09:43:00,09:45:00,36
59076,CHLK,09:58:00,10:00:00,48
59076,NVS,22:11:00,22:13:00,365
59076,DXG,10:16:00,10:18:00,55
59076,VDH,22:24:00,22:26:00,373
59076,ACL,22:30:00,22:32:00,377
59076,BHNE,10:26:00,10:28:00,62
59076,AML,22:37:00,22:39:00,381
59076,TKHE,10:35:00,10:37:00,69
59076,AN,10:53:00,10:55:00,80
59076,BIM,22:45:00,22:47:00,386
59076,BRTK,11:07:00,11:09:00,88
59076,DGI,22:55:00,22:57:00,395
59076,BL,23:20:00,23:30:00,404
59076,PDP,11:18:00,11:20:00,96
59076,BEW,11:27:00,11:29:00,101
59076,PAD,23:40:00,23:42:00,415
59076,NDN,11:36:00,11:38:00,108
59076,UVD,23:48:00,23:50:00,420
59076,HOL,11:45:00,11:47:00,114
59076,VAPI,00:01:00,00:02:00,428
59076,KEB,00:10:00,00:11:00,437
59076,SNK,11:55:00,11:57:00,121
59076,BLD,00:17:00,00:19:00,441
59076,SNSL,12:06:00,12:08:00,127
59076,SJN,00:29:00,00:31:00,453
59076,VKH,12:14:00,12:16:00,133
59076,DDE,12:31:00,12:33:00,141
59076,UBR,00:37:00,00:39:00,458
59076,GVD,00:48:00,00:50:00,467
59076,RNL,12:46:00,12:48:00,153
59076,DRD,01:06:00,01:08:00,479
59076,TISI,13:05:00,13:07:00,162
59076,CUE,13:22:00,13:24:00,170
59076,VGN,01:21:00,01:23:00,491
59076,BOR,01:32:00,01:34:00,499
59076,NDB,13:45:00,14:30:00,175
59076,DWD,14:39:00,14:41:00,184
59076,PLG,01:48:00,01:50:00,511
59076,KBH,14:58:00,15:00:00,198
59076,KLV,02:01:00,02:03:00,520
59076,KHTG,15:10:00,15:12:00,206
59076,SAH,02:12:00,02:14:00,526
59076,CPD,15:23:00,15:25:00,216
59076,VR,02:41:00,02:43:00,542
59076,BSR,03:01:00,03:03:00,551
59076,KFF,15:33:00,15:35:00,223
59076,BVI,03:23:00,03:25:00,568
59076,NWU,15:51:00,15:53:00,233
59076,BBAI,16:05:00,16:07:00,244
59076,DDR,04:03:00,04:05:00,592
59076,BCT,04:35:00,00:00:00,598
59076,LKKD,16:19:00,16:21:00,249
59076,USD,16:33:00,16:35:00,256
59076,DSD,16:42:00,16:44:00,261
59076,KKRD,16:53:00,16:55:00,263
59076,VYA,17:38:00,17:40:00,275
59076,LTV,17:49:00,17:51:00,282
59076,KRAI,17:55:00,17:57:00,284
59076,MID,18:05:00,18:07:00,290
59076,MGRL,18:17:00,18:19:00,295
59076,TBV,18:24:00,18:26:00,298
59076,BIY,18:38:00,18:40:00,305
59076,GGAR,18:58:00,19:00:00,311
59076,BGMR,19:21:00,19:23:00,316
59076,CHM,19:29:00,19:31:00,320
59076,NOL,19:37:00,19:39:00,326
59076,UDN,19:53:00,19:55:00,332
59076,ST,20:10:00,00:00:00,336
59077,ST,00:00:00,16:35:00,0
59077,UDN,16:42:00,16:44:00,5
59077,NOL,16:45:00,16:46:00,10
59077,CHM,17:00:00,17:02:00,16
59077,BGMR,17:08:00,17:10:00,20
59077,GGAR,17:17:00,17:19:00,25
59077,BIY,17:26:00,17:28:00,31
59077,TBV,17:36:00,17:38:00,38
59077,MGRL,17:42:00,17:44:00,41
59077,MID,18:02:00,18:04:00,46
59077,KRAI,18:18:00,18:20:00,52
59077,LTV,18:24:00,18:26:00,54
59077,VYA,18:35:00,18:37:00,61
59077,KKRD,18:51:00,18:53:00,73
59077,USD,19:02:00,19:04:00,80
59077,LKKD,19:11:00,19:13:00,87
59077,BBAI,19:21:00,19:23:00,92
59077,NWU,19:43:00,19:45:00,103
59077,KFF,19:57:00,19:59:00,113
59077,CPD,20:08:00,20:10:00,120
59077,KHTG,20:20:00,20:22:00,130
59077,KBH,20:37:00,20:39:00,138
59077,DWD,20:58:00,21:00:00,152
59077,NDB,21:25:00,21:35:00,161
59077,DDE,22:23:00,22:25:00,195
59077,SNSL,22:43:00,22:44:00,209
59077,SNK,22:52:00,22:54:00,215
59077,NDN,23:07:00,23:09:00,228
59077,AN,00:01:00,00:04:00,256
59077,DXG,00:25:00,00:27:00,281
59077,JL,01:13:00,01:15:00,311
59077,BDI,01:30:00,01:32:00,323
59077,BSL,01:55:00,00:00:00,336
59078,BSL,00:00:00,00:35:00,0
59078,BDI,00:48:00,00:50:00,13
59078,JL,01:03:00,01:05:00,25
59078,DXG,01:40:00,01:42:00,55
59078,AN,02:15:00,02:19:00,80
59078,NDN,02:48:00,02:50:00,108
59078,SNK,03:03:00,03:05:00,121
59078,SNSL,03:10:00,03:12:00,127
59078,DDE,03:35:00,03:37:00,141
59078,NDB,04:32:00,04:42:00,175
59078,DWD,04:50:00,04:52:00,184
59078,KBH,05:06:00,05:08:00,198
59078,KHTG,05:18:00,05:20:00,206
59078,CPD,05:30:00,05:32:00,216
59078,KFF,05:40:00,05:42:00,223
59078,NWU,05:57:00,05:59:00,233
59078,BBAI,06:12:00,06:14:00,244
59078,LKKD,06:22:00,06:24:00,249
59078,USD,06:34:00,06:36:00,256
59078,KKRD,06:58:00,07:00:00,263
59078,VYA,07:41:00,07:43:00,275
59078,LTV,07:51:00,07:53:00,282
59078,KRAI,07:57:00,07:59:00,284
59078,MID,08:05:00,08:07:00,290
59078,MGRL,08:13:00,08:15:00,295
59078,TBV,08:20:00,08:22:00,298
59078,BIY,08:44:00,08:46:00,305
59078,GGAR,08:54:00,08:56:00,311
59078,BGMR,09:03:00,09:05:00,316
59078,CHM,09:11:00,09:13:00,320
59078,NOL,09:20:00,09:22:00,326
59078,UDN,09:36:00,09:38:00,332
59078,ST,10:00:00,00:00:00,336
59207,BVC,00:00:00,21:25:00,0
59207,BVP,21:29:00,21:31:00,3
59207,VTJ,21:40:00,21:42:00,10
59207,KDMR,21:48:00,21:50:00,16
59207,SOJN,21:56:00,21:58:00,21
59207,SGD,22:06:00,22:08:00,28
59207,BJUD,22:14:00,22:16:00,34
59207,SOA,22:20:00,22:22:00,39
59207,DLJ,22:38:00,22:39:00,49
59207,UJ,22:47:00,22:49:00,60
59207,ALMR,22:55:00,22:57:00,66
59207,NGA,23:04:00,23:06:00,74
59207,LTD,23:12:00,23:14:00,81
59207,BTD,23:29:00,23:31:00,92
59207,KDI,23:40:00,23:42:00,104
59207,RUR,23:51:00,23:53:00,114
59207,CDA,00:07:00,00:09:00,131
59207,LM,00:18:00,00:20:00,141
59207,WC,00:37:00,00:39:00,161
59207,JVN,00:43:00,00:45:00,164
59207,JVN,00:43:00,00:45:00,164
59207,SRGT,00:49:00,00:51:00,167
59207,SUNR,01:25:00,01:40:00,170
59207,DXR,02:02:00,02:04:00,183
59207,MOL,02:13:00,02:15:00,191
59207,RA,02:25:00,02:27:00,200
59207,VD,02:45:00,02:47:00,207
59207,THAN,02:59:00,03:01:00,217
59207,DL,03:15:00,03:17:00,232
59207,WKR,03:35:00,04:43:00,244
59207,AXA,04:53:00,04:55:00,251
59207,SDD,05:02:00,05:04:00,256
59207,KNKT,05:16:00,05:18:00,263
59207,KHC,05:32:00,05:34:00,272
59207,RJT,05:55:00,07:05:00,286
59207,KHDI,07:16:00,07:18:00,297
59207,PDH,07:31:00,07:33:00,310
59207,CX,07:41:00,07:43:00,317
59207,HM,07:51:00,07:53:00,324
59207,JALD,08:00:00,08:01:00,330
59207,WTJ,08:11:00,08:13:00,340
59207,ALB,08:24:00,08:26:00,352
59207,HAPA,08:40:00,08:45:00,362
59207,JAM,08:57:00,09:00:00,370
59207,LKBL,09:11:00,09:13:00,382
59207,PPLI,09:33:00,09:35:00,392
59207,KNLS,09:42:00,09:44:00,397
59207,MDPR,10:02:00,10:04:00,408
59207,SYQ,10:13:00,10:15:00,417
59207,KMBL,10:24:00,10:26:00,425
59207,VQD,10:33:00,10:35:00,432
59207,BHTL,10:44:00,10:46:00,443
59207,MGTD,10:51:00,10:53:00,448
59207,BPKA,11:03:00,11:05:00,457
59207,BHTA,11:16:00,11:18:00,467
59207,KRGA,11:28:00,11:30:00,478
59207,OKD,11:37:00,11:39:00,487
59207,GRJA,11:48:00,11:50:00,498
59207,BRDA,11:51:00,11:52:00,501
59207,DWK,11:59:00,12:01:00,509
59207,VVA,12:12:00,12:14:00,514
59207,BMRN,12:36:00,12:38:00,525
59207,MTHP,12:51:00,12:53:00,528
59207,OKHA,13:20:00,00:00:00,538
59208,OKHA,00:00:00,14:45:00,0
59208,MTHP,14:53:00,14:55:00,10
59208,BMRN,15:02:00,15:03:00,13
59208,VVA,15:21:00,15:23:00,24
59208,DWK,15:28:00,15:30:00,29
59208,BRDA,15:33:00,15:35:00,37
59208,GRJA,15:44:00,15:46:00,40
59208,OKD,16:03:00,16:05:00,51
59208,KRGA,16:22:00,16:24:00,60
59208,BHTA,16:33:00,16:35:00,71
59208,BPKA,16:47:00,16:49:00,81
59208,MGTD,16:53:00,16:55:00,91
59208,BHTL,17:00:00,17:02:00,95
59208,VQD,17:12:00,17:14:00,106
59208,KMBL,17:23:00,17:25:00,114
59208,SYQ,17:32:00,17:34:00,121
59208,MDPR,17:43:00,17:45:00,131
59208,KNLS,17:56:00,17:58:00,141
59208,PPLI,18:05:00,18:07:00,147
59208,LKBL,18:17:00,18:19:00,156
59208,JAM,18:32:00,18:37:00,168
59208,HAPA,18:49:00,18:54:00,177
59208,ALB,19:04:00,19:06:00,186
59208,WTJ,19:17:00,19:19:00,198
59208,JALD,19:31:00,19:33:00,209
59208,HM,19:46:00,19:48:00,214
59208,CX,19:57:00,19:59:00,221
59208,PDH,20:11:00,20:13:00,228
59208,KHDI,20:26:00,20:28:00,242
59208,RJT,20:50:00,21:00:00,253
59208,KHC,21:18:00,21:20:00,267
59208,SDD,21:34:00,21:36:00,282
59208,WKRC,21:52:00,21:53:00,292
59208,WKR,22:02:00,22:12:00,294
59208,DL,22:26:00,22:28:00,307
59208,THAN,22:48:00,22:50:00,321
59208,VD,23:02:00,23:04:00,331
59208,RA,23:11:00,23:13:00,338
59208,MOL,23:22:00,23:24:00,347
59208,DXR,23:36:00,23:38:00,355
59208,SUNR,01:15:00,01:55:00,369
59208,SRGT,01:58:00,02:00:00,371
59208,JVN,02:04:00,02:06:00,374
59208,JVN,02:04:00,02:06:00,374
59208,WC,02:11:00,02:13:00,377
59208,LM,02:28:00,02:30:00,398
59208,CDA,02:39:00,02:41:00,408
59208,RUR,02:54:00,02:56:00,424
59208,KDI,03:05:00,03:07:00,435
59208,BTD,03:19:00,03:21:00,446
59208,LTD,03:30:00,03:32:00,457
59208,NGA,03:38:00,03:40:00,464
59208,ALMR,03:46:00,03:48:00,472
59208,UJ,03:56:00,03:58:00,479
59208,DLJ,04:10:00,04:11:00,489
59208,SOA,04:18:00,04:20:00,500
59208,BJUD,04:24:00,04:26:00,504
59208,SGD,04:32:00,04:34:00,510
59208,SOJN,04:46:00,04:48:00,518
59208,KDMR,04:54:00,04:56:00,523
59208,VTJ,05:11:00,05:13:00,528
59208,BVP,05:27:00,05:29:00,535
59208,BVC,05:50:00,00:00:00,538
59230,BVC,00:00:00,18:30:00,0
59230,BVP,18:34:00,18:36:00,3
59230,VTJ,18:45:00,18:47:00,10
59230,KDMR,19:00:00,19:02:00,16
59230,SOJN,19:08:00,19:10:00,21
59230,SGD,19:21:00,19:23:00,28
59230,BJUD,19:29:00,19:31:00,34
59230,SOA,19:35:00,19:37:00,39
59230,DLJ,19:47:00,19:48:00,49
59230,UJ,19:56:00,19:58:00,60
59230,ALMR,20:05:00,20:07:00,66
59230,NGA,20:13:00,20:15:00,74
59230,LTD,20:21:00,20:23:00,81
59230,BTD,20:40:00,23:10:00,92
59230,LM,23:48:00,23:50:00,141
59230,WC,00:07:00,00:09:00,161
59230,JVN,00:13:00,00:15:00,164
59230,JVN,00:13:00,00:15:00,164
59230,VG,01:55:00,01:57:00,232
59230,ADI,03:07:00,03:27:00,298
59230,BRC,05:10:00,05:20:00,397
59230,ST,07:15:00,00:00:00,526
59272,BVC,00:00:00,08:40:00,0
59272,BVP,08:46:00,08:47:00,3
59272,VTJ,08:57:00,08:58:00,10
59272,SOJN,09:11:00,09:12:00,21
59272,SGD,09:21:00,09:22:00,28
59272,SOA,09:31:00,09:32:00,39
59272,DLJ,09:42:00,09:48:00,49
59272,UJ,09:58:00,09:59:00,60
59272,ALMR,10:06:00,10:07:00,66
59272,NGA,10:14:00,10:15:00,74
59272,BTD,10:32:00,10:34:00,92
59272,RUR,10:54:00,10:55:00,114
59272,CDA,11:11:00,11:12:00,131
59272,LM,11:22:00,11:23:00,141
59272,WC,11:38:00,11:46:00,161
59272,JVN,11:51:00,11:52:00,164
59272,JVN,11:51:00,11:52:00,164
59272,SRGT,11:57:00,11:58:00,167
59272,SUNR,12:25:00,14:13:00,170
59272,VG,16:05:00,16:07:00,235
59272,MSH,17:26:00,17:28:00,299
59272,PNU,19:18:00,19:20:00,364
59272,ABR,20:17:00,20:27:00,417
59272,SOH,21:05:00,21:07:00,461
59272,FA,21:45:00,21:47:00,515
59272,MJ,22:55:00,22:57:00,582
59272,BER,00:30:00,00:32:00,670
59272,AII,01:30:00,01:40:00,722
59272,KSG,02:14:00,02:16:00,751
59272,FL,02:55:00,02:57:00,802
59272,JP,03:50:00,04:00:00,856
59272,GADJ,04:07:00,04:10:00,862
59272,DO,04:50:00,04:52:00,918
59272,BKI,05:15:00,05:17:00,947
59272,AWR,06:15:00,06:18:00,1007
59272,KRH,06:36:00,06:38:00,1034
59272,RE,07:50:00,08:40:00,1081
59272,GGN,09:16:00,09:18:00,1133
59272,DEC,09:40:00,09:42:00,1150
59272,DEE,10:15:00,00:00:00,1159
59307,INDB,00:00:00,18:00:00,0
59307,LMNR,18:04:00,18:06:00,4
59307,MGG,18:18:00,18:21:00,15
59307,BLAX,18:45:00,18:47:00,26
59307,DWX,19:08:00,19:10:00,39
59307,NRGR,19:20:00,19:21:00,49
59307,UDM,19:26:00,19:28:00,55
59307,KDHA,19:35:00,19:37:00,62
59307,VRG,19:47:00,19:49:00,74
59307,UJN,20:05:00,20:30:00,80
59307,NAD,21:25:00,21:27:00,135
59307,KUH,21:38:00,21:40:00,148
59307,RTM,22:20:00,22:40:00,176
59307,JAO,23:28:00,23:30:00,209
59307,MDS,00:10:00,00:12:00,260
59307,PIP,00:27:00,00:29:00,276
59307,NMH,01:17:00,01:22:00,309
59307,NBH,01:48:00,01:50:00,336
59307,COR,02:35:00,02:45:00,365
59307,CNA,03:15:00,03:22:00,372
59307,BHL,04:14:00,04:19:00,419
59307,BJNR,05:06:00,05:08:00,486
59307,BDW,05:26:00,05:28:00,508
59307,NSD,05:46:00,05:48:00,527
59307,AII,06:40:00,06:55:00,551
59307,MD,07:07:00,07:09:00,557
